id	wikidata_id	entity_types	source	targets	source_locale	target_locale
Q2273327_1	Q2273327	['Place of worship']	What is the current condition of Mezhyhirya Monastery?	[{'translation': 'Wie ist der aktuelle Zustand des Kloster Meschyhirja?', 'mention': 'Kloster Meschyhirja'}]	en	de
Q2273327_2	Q2273327	['Place of worship']	Is Mezhyhirya Monastery considered a place of worship?	[{'translation': 'Gilt das Kloster Meschyhirja als Ort der Anbetung?', 'mention': 'Kloster Meschyhirja'}]	en	de
Q229189_0	Q229189	['Person']	In what country was Joan I of Navarre queen consort?	[{'translation': 'In welchem Land war Johanna I. Gemahlin des Königs?', 'mention': 'Johanna I.'}, {'translation': 'In welchem Land war Johanna I Königin Gemahlin?', 'mention': 'Johanna I'}, {'translation': 'In welchem Land war Johanna I. von Navarra Königin Gemahlin?', 'mention': 'Johanna I. von Navarra'}, {'translation': 'In welchem Land war Johanna I. von Navarra Königingemahlin?', 'mention': 'Johanna I. von Navarra'}]	en	de
Q229189_1	Q229189	['Person']	What roles did Joan I of Navarre hold?	[{'translation': 'Welche Rollen hatte Johanna I. inne?', 'mention': 'Johanna I.'}, {'translation': 'Welche Rollen hatte Johanna I inne?', 'mention': 'Johanna I'}, {'translation': 'Welche Rollen hatte Johanna I. von Navarra inne?', 'mention': 'Johanna I. von Navarra'}]	en	de
Q229189_2	Q229189	['Person']	Which country was Joan I of Navarre queen regnant of?	[{'translation': 'Von welchem Land war Johanna I. Königin?', 'mention': 'Johanna I.'}, {'translation': 'Von welchem Land war Johanna I Königin?', 'mention': 'Johanna I'}, {'translation': 'Von welchem Land war Johanna I. von Navarra Königin?', 'mention': 'Johanna I. von Navarra'}]	en	de
Q230255_0	Q230255	['Artwork']	Can you provide a brief summary of the themes explored in 4 Maccabees?	[{'translation': 'Können Sie eine kurze Zusammenfassung der Themen geben, die in 4. Buch der Makkabäer untersucht wurden?', 'mention': '4. Buch der Makkabäer'}, {'translation': 'Können Sie eine kurze Zusammenfassung der Themen geben, die im 4. Buch der Makkabäer untersucht wurden?', 'mention': '4. Buch der Makkabäer'}, {'translation': 'Können Sie eine kurze Zusammenfassung der Themen geben, die in 4. Buch der Makkabäer behandelt werden?', 'mention': '4. Buch der Makkabäer'}]	en	de
Q230255_1	Q230255	['Artwork']	Who is the author of the 4 Maccabees artwork?	[{'translation': 'Wer ist der Autor des Kunstwerks 4. Buch der Makkabäer?', 'mention': '4. Buch der Makkabäer'}]	en	de
Q230255_2	Q230255	['Artwork']	How many chapters are there in the 4 Maccabees book?	[{'translation': 'Wie viele Kapitel gibt es im Buch 4. Buch der Makkabäer?', 'mention': '4. Buch der Makkabäer'}, {'translation': 'Wie viele Kapitel gibt es im 4. Buch der Makkabäer?', 'mention': '4. Buch der Makkabäer'}]	en	de
Q23041430_0	Q23041430	['Food']	How can you tell if a globe artichoke is ripe and ready to eat?	[{'translation': 'Wie können Sie feststellen, ob eine Artischocke reif und verzehrfertig ist?', 'mention': 'Artischocke'}, {'translation': 'Wie kann man feststellen, ob eine Artischocke reif und verzehrfertig ist?', 'mention': 'Artischocke'}]	en	de
Q23041430_1	Q23041430	['Food']	What are some common ways to prepare a globe artichoke?	[{'translation': 'Was sind einige gängige Möglichkeiten, eine Artischocke zuzubereiten?', 'mention': 'Artischocke'}]	en	de
Q23041430_2	Q23041430	['Food']	Are globe artichokes high in any specific nutrients?	[{'translation': 'Sind Artischocke reich an bestimmten Nährstoffen?', 'mention': 'Artischocke'}]	en	de
Q231162_0	Q231162	['Musical work']	When was Symphony No. 4 composed by Anton Bruckner?	[{'translation': 'Wann wurde die 4. Sinfonie von Anton Bruckner komponiert?', 'mention': '4. Sinfonie'}, {'translation': 'Wann wurde 4. Sinfonie von Anton Bruckner komponiert?', 'mention': '4. Sinfonie'}]	en	de
Q231162_1	Q231162	['Musical work']	How many movements does Symphony No. 4 by Anton Bruckner contain?	[{'translation': 'Wie viele Sätze enthält die 4. Sinfonie von Anton Bruckner?', 'mention': '4. Sinfonie'}, {'translation': 'Wie viele Sätze enthält 4. Sinfonie von Anton Bruckner?', 'mention': '4. Sinfonie'}]	en	de
Q231162_2	Q231162	['Musical work']	What is the overall mood of Symphony No. 4?	[{'translation': 'Wie ist die allgemeine Stimmung von die 4. Sinfonie?', 'mention': '4. Sinfonie'}, {'translation': 'Wie ist die allgemeine Stimmung der 4. Sinfonie?', 'mention': '4. Sinfonie'}, {'translation': 'Wie ist die allgemeine Stimmung von 4. Sinfonie?', 'mention': '4. Sinfonie'}]	en	de
Q231282_0	Q231282	['Musical work']	What is the musical genre of Symphony No. 4?	[{'translation': 'Was ist das musikalische Genre von 4. Sinfonie?', 'mention': '4. Sinfonie'}, {'translation': 'Was ist das musikalische Gattung von 4. Sinfonie?', 'mention': '4. Sinfonie'}]	en	de
Q231282_1	Q231282	['Musical work']	Who composed the Symphony No. 4?	[{'translation': 'Wer hat die 4. Sinfonie komponiert?', 'mention': '4. Sinfonie'}]	en	de
Q231282_2	Q231282	['Musical work']	Which number does Symphony No. 4 hold in Pyotr Ilyich Tchaikovsky's symphonic repertoire?	[{'translation': 'Welche Nummer hat 4. Sinfonie im symphonischen Repertoire von Pjotr Iljitsch Tschaikowsky?', 'mention': '4. Sinfonie'}, {'translation': 'Welche Nummer hat 4. Sinfonie im symphonischen Repertoire von Pjotr Ilyitsch Tschaikowsky?', 'mention': '4. Sinfonie'}]	en	de
Q232938_0	Q232938	['Movie']	What genre does the movie Carry On Nurse belong to?	[{'translation': 'Zu welchem Genre gehört der Film 41 Grad Liebe?', 'mention': '41 Grad Liebe'}]	en	de
Q232938_1	Q232938	['Movie']	What year was the movie Carry On Nurse released?	[{'translation': 'In welchem Jahr wurde der Film 41 Grad Liebe veröffentlicht?', 'mention': '41 Grad Liebe'}]	en	de
Q232938_2	Q232938	['Movie']	What country is Carry On Nurse from?	[{'translation': 'Aus welchem Land kommt 41 Grad Liebe?', 'mention': '41 Grad Liebe'}]	en	de
Q23296514_0	Q23296514	['Place of worship']	What is the significance of Wat Sam Phran?	[{'translation': 'Was ist die Bedeutung von Wat Samphran?', 'mention': 'Wat Samphran'}, {'translation': 'Welche Bedeutung hat Wat Samphran?', 'mention': 'Wat Samphran'}, {'translation': 'Welche Bedeutung hat Wat Sam Phran?', 'mention': 'Wat Sam Phran'}]	en	de
Q23296514_1	Q23296514	['Place of worship']	Where is Wat Sam Phran located?	[{'translation': 'Wo befindet sich Wat Samphran?', 'mention': 'Wat Samphran'}, {'translation': 'Wo befindet sich Wat Sam Phran?', 'mention': 'Wat Sam Phran'}]	en	de
Q23296514_2	Q23296514	['Place of worship']	What type of place is Wat Sam Phran?	[{'translation': 'Welche Art von Ort ist Wat Samphran?', 'mention': 'Wat Samphran'}, {'translation': 'Was für ein Ort ist Wat Sam Phran?', 'mention': 'Wat Sam Phran'}]	en	de
Q233562_0	Q233562	['Artwork']	Who is the intended audience for The Wealth of Nations?	[{'translation': 'Wer ist das Zielpublikum für Der Wohlstand der Nationen?', 'mention': 'Der Wohlstand der Nationen'}, {'translation': 'Wer ist die Zielgruppe für Der Wohlstand der Nationen?', 'mention': 'Der Wohlstand der Nationen'}]	en	de
Q233562_1	Q233562	['Artwork']	When was The Wealth of Nations published?	[{'translation': 'Wann wurde Der Wohlstand der Nationen veröffentlicht?', 'mention': 'Der Wohlstand der Nationen'}]	en	de
Q233562_2	Q233562	['Artwork']	What is the subject matter of The Wealth of Nations?	[{'translation': 'Was ist das Thema von Der Wohlstand der Nationen?', 'mention': 'Der Wohlstand der Nationen'}, {'translation': 'Wovon handelt Der Wohlstand der Nationen?', 'mention': 'Der Wohlstand der Nationen'}]	en	de
Q238539_0	Q238539	['Person']	Can you provide a brief description of Fawzia Fuad's royal lineage?	[{'translation': 'Können Sie eine kurze Beschreibung der königlichen Abstammung von Fausia von Ägypten geben?', 'mention': 'Fausia von Ägypten'}, {'translation': 'Können Sie eine kurze Beschreibung der königlichen Linie von Fausia geben?', 'mention': 'Fausia'}]	en	de
Q238539_1	Q238539	['Person']	Which countries was Fawzia Fuad affiliated with as a princess and queen?	[{'translation': 'Mit welchen Ländern war Fausia von Ägypten als Prinzessin und Königin verbunden?', 'mention': 'Fausia von Ägypten'}, {'translation': 'Mit welchen Ländern war Fausia als Prinzessin und Königin verbunden?', 'mention': 'Fausia'}]	en	de
Q238539_2	Q238539	['Person']	What nationality was Fawzia Fuad?	[{'translation': 'Welche Staatsangehörigkeit hatte Fausia von Ägypten?', 'mention': 'Fausia von Ägypten'}, {'translation': 'Welche Nationalität war Fausia?', 'mention': 'Fausia'}]	en	de
Q2404788_1	Q2404788	['Fictional entity']	What role does Chief Seamus O'Hara play in the Disney universe?	"[{'translation': ""Welche Rolle spielt Chief Seamus O'Hara im Disney-Universum?"", 'mention': ""Chief Seamus O'Hara""}]"	en	de
Q2414756_0	Q2414756	['Artwork', 'Book']	What is the main content of The Last Wish book?	[{'translation': 'Was ist der Hauptinhalt des Buches Der letzte Wunsch?', 'mention': 'Der letzte Wunsch'}]	en	de
Q2414756_1	Q2414756	['Artwork', 'Book']	What type of artistic work is The Last Wish?	[{'translation': 'Welche Art von künstlerischem Werk ist Der letzte Wunsch?', 'mention': 'Der letzte Wunsch'}]	en	de
Q2414756_2	Q2414756	['Artwork', 'Book']	How would you describe The Last Wish in a few words?	[{'translation': 'Wie würden Sie Der letzte Wunsch in ein paar Worten beschreiben?', 'mention': 'Der letzte Wunsch'}, {'translation': 'Wie würden Sie das Buch Der letzte Wunsch in ein paar Worten beschreiben?', 'mention': 'Der letzte Wunsch'}]	en	de
Q2415527_0	Q2415527	['Person']	Which historical period did Adelaide of Normandy live in?	[{'translation': 'In welcher historischen Periode lebte Adelaide von Normandie?', 'mention': 'Adelaide von Normandie'}]	en	de
Q2415527_1	Q2415527	['Person']	What title did Adelaide of Normandy hold?	[{'translation': 'Welchen Titel hatte Adelaide von Normandie?', 'mention': 'Adelaide von Normandie'}]	en	de
Q2415527_2	Q2415527	['Person']	What was the name of the county Adelaide of Normandy ruled?	[{'translation': 'Wie hieß die Grafschaft, die Adelaide von Normandie regierte?', 'mention': 'Adelaide von Normandie'}, {'translation': 'Wie hieß die Grafschaft Adelaide von Normandie?', 'mention': 'Adelaide von Normandie'}]	en	de
Q242270_0	Q242270	['Person']	Can you provide any notable works or achievements by Hecataeus of Miletus?	[{'translation': 'Kannst du bemerkenswerte Werke oder Errungenschaften von Hekataios von Milet nennen?', 'mention': 'Hekataios von Milet'}, {'translation': 'Können Sie bemerkenswerte Werke oder Errungenschaften von Hekataios von Milet nennen?', 'mention': 'Hekataios von Milet'}, {'translation': 'Können Sie bemerkenswerte Werke oder Errungenschaften von Hekataios von Milet zur Verfügung stellen?', 'mention': 'Hekataios von Milet'}]	en	de
Q242270_1	Q242270	['Person']	When did Hecataeus of Miletus live and where was he from?	[{'translation': 'Wann hat Hekataios von Milet gelebt und woher kam er?', 'mention': 'Hekataios von Milet'}, {'translation': 'Wann lebte Hekataios von Milet und woher kam er?', 'mention': 'Hekataios von Milet'}, {'translation': 'Wann lebte Hekataios von Milet und woher kam er her?', 'mention': 'Hekataios von Milet'}]	en	de
Q242270_2	Q242270	['Person']	What are the main fields in which Hecataeus of Miletus made important contributions?	[{'translation': 'Was sind die Hauptbereiche, in denen Hekataios von Milet wichtige Beiträge leistete?', 'mention': 'Hekataios von Milet'}, {'translation': 'In welchen Hauptbereichen hat Hekataios von Milet wichtige Beiträge geleistet?', 'mention': 'Hekataios von Milet'}, {'translation': 'In welchen Hauptbereichen leistete Hekataios von Milet wichtige Beiträge?', 'mention': 'Hekataios von Milet'}]	en	de
Q2454607_0	Q2454607	['Place of worship']	How would you describe Bradford Cathedral in West Yorkshire, England?	[{'translation': 'Wie würden Sie die Kathedrale von Bradford in West Yorkshire, England, beschreiben?', 'mention': 'Kathedrale von Bradford'}, {'translation': 'Wie würden Sie Kathedrale von Bradford in West Yorkshire, England, beschreiben?', 'mention': 'Kathedrale von Bradford'}]	en	de
Q2454607_1	Q2454607	['Place of worship']	What type of place is Bradford Cathedral?	[{'translation': 'Welche Art von Ort ist die Kathedrale von Bradford?', 'mention': 'Kathedrale von Bradford'}, {'translation': 'Welche Typ von Ort ist Kathedrale von Bradford?', 'mention': 'Kathedrale von Bradford'}, {'translation': 'Was für ein Ort ist die Kathedrale von Bradford?', 'mention': 'Kathedrale von Bradford'}]	en	de
Q2454607_2	Q2454607	['Place of worship']	Where is the place of worship called Bradford Cathedral located?	[{'translation': 'Wo befindet sich die Kultstätte Kathedrale von Bradford?', 'mention': 'Kathedrale von Bradford'}, {'translation': 'Wo befindet sich die Kultstätte namens Kathedrale von Bradford?', 'mention': 'Kathedrale von Bradford'}, {'translation': 'Wo befindet sich die Andachtsstätte namens Kathedrale von Bradford?', 'mention': 'Kathedrale von Bradford'}]	en	de
Q246487_0	Q246487	['Musical work']	Which key is Symphony No. 6 primarily written in?	[{'translation': 'In welcher Tonart ist 6. Sinfonie hauptsächlich geschrieben?', 'mention': '6. Sinfonie'}]	en	de
Q246487_1	Q246487	['Musical work']	How many movements are there in Symphony No. 6?	[{'translation': 'Wie viele Sätze gibt es in 6. Sinfonie?', 'mention': '6. Sinfonie'}]	en	de
Q246487_2	Q246487	['Musical work']	When was Symphony No. 6 first performed?	[{'translation': 'Wann wurde 6. Sinfonie zum ersten Mal aufgeführt?', 'mention': '6. Sinfonie'}, {'translation': 'Wann wurde 6. Sinfoniezum ersten Mal aufgeführt?', 'mention': '6. Sinfonie'}]	en	de
Q2479670_0	Q2479670	['Fictional entity']	What is the role of Bleeding Gums Murphy in The Simpsons?	[{'translation': 'Welche Rolle spielt der Zahnfleischblutende Murphy in den Simpsons?', 'mention': 'Zahnfleischblutende Murphy'}]	en	de
Q2479670_1	Q2479670	['Fictional entity']	What kind of character is Bleeding Gums Murphy?	[{'translation': 'Was für ein Charakter ist Bleeding Gums Murphy?', 'mention': 'Bleeding Gums Murphy'}, {'translation': 'Was für eine Art von Charakter ist Bleeding Gums Murphy?', 'mention': 'Bleeding Gums Murphy'}]	en	de
Q2479670_2	Q2479670	['Fictional entity']	Which show does Bleeding Gums Murphy appear in?	[{'translation': 'In welcher Serie tritt Bleeding Gums Murphy auf?', 'mention': 'Bleeding Gums Murphy'}, {'translation': 'In welcher Sendung tritt Bleeding Gums Murphy auf?', 'mention': 'Bleeding Gums Murphy'}, {'translation': 'In welcher Show tritt Bleeding Gums Murphy auf?', 'mention': 'Bleeding Gums Murphy'}]	en	de
Q2585441_0	Q2585441	['Book']	How did the book We Wish to Inform You That Tomorrow We Will Be Killed with Our Families receive critical acclaim?	[{'translation': 'Wie wurde das Buch Wir möchten Ihnen mitteilen, daß wir morgen mit unseren Familien umgebracht werden von der Kritik aufgenommen?', 'mention': 'Wir möchten Ihnen mitteilen, daß wir morgen mit unseren Familien umgebracht werden'}, {'translation': 'Wie wurde das Buch wir möchten Ihnen mitteilen, daß wir morgen mit unseren Familien umgebracht werden von der kritische Würdigung gelobt?', 'mention': 'wir möchten Ihnen mitteilen, daß wir morgen mit unseren Familien umgebracht werden'}]	en	de
Q2585441_1	Q2585441	['Book']	When was the book We Wish to Inform You That Tomorrow We Will Be Killed with Our Families published?	[{'translation': 'Wann wurde das Buch Wir möchten Ihnen mitteilen, daß wir morgen mit unseren Familien umgebracht werden veröffentlicht?', 'mention': 'Wir möchten Ihnen mitteilen, daß wir morgen mit unseren Familien umgebracht werden'}, {'translation': 'Wann wurde das Buch wir möchten Ihnen mitteilen, daß wir morgen mit unseren Familien umgebracht werden veröffentlicht?', 'mention': 'wir möchten Ihnen mitteilen, daß wir morgen mit unseren Familien umgebracht werden'}]	en	de
Q2585441_2	Q2585441	['Book']	Where can one find a copy of the book We Wish to Inform You That Tomorrow We Will Be Killed with Our Families?	[{'translation': 'Wo kann man ein Exemplar des Buches Wir möchten Ihnen mitteilen, daß wir morgen mit unseren Familien umgebracht werden finden?', 'mention': 'Wir möchten Ihnen mitteilen, daß wir morgen mit unseren Familien umgebracht werden'}, {'translation': 'Wo kann man ein Exemplar des Buches wir möchten Ihnen mitteilen, daß wir morgen mit unseren Familien umgebracht werden finden?', 'mention': 'wir möchten Ihnen mitteilen, daß wir morgen mit unseren Familien umgebracht werden'}]	en	de
Q259971_0	Q259971	['Place of worship']	Can visitors access Andechs Abbey?	[{'translation': 'Haben Besucher Zutritt zur Benediktinerabtei Andechs?', 'mention': 'Benediktinerabtei Andechs'}, {'translation': 'Können Besucher auf Benediktinerabtei Andechs zugreifen?', 'mention': 'Benediktinerabtei Andechs'}]	en	de
Q259971_1	Q259971	['Place of worship']	Where is Andechs Abbey located?	[{'translation': 'Wo befindet sich die Benediktinerabtei Andechs?', 'mention': 'Benediktinerabtei Andechs'}, {'translation': 'Wo befindet sich Benediktinerabtei Andechs?', 'mention': 'Benediktinerabtei Andechs'}]	en	de
Q259971_2	Q259971	['Place of worship']	What type of place is Andechs Abbey?	[{'translation': 'Welche Art von Ort ist die Benediktinerabtei Andechs?', 'mention': 'Benediktinerabtei Andechs'}, {'translation': 'Welche Art von Ort ist Benediktinerabtei Andechs?', 'mention': 'Benediktinerabtei Andechs'}]	en	de
